regulator	target	category	evidence	source	regulator.association.disease	target.association.disease	is_regulator_in_disease	is_target_in_disease	target.reg	regulator.reg
CEBPA	EPHX1	tf-gene	Experimental	PMID20584335	Leukemia, Myeloid, Acute, Carcinoma, Squamous Cell, Leukemia, Promyelocytic, Acute, Carcinoma, Hepatocellular, Head and Neck Neoplasms, Neoplasms, Radiation-Induced, Precancerous Conditions, Skin Neoplasms	Pulmonary Disease, Chronic Obstructive, Pre-Eclampsia, Lung Neoplasms, Carcinoma, Hepatocellular, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Lymphoma, Non-Hodgkin, Multiple Myeloma, Carcinoma, Pulmonary Emphysema, Lymphoma, Abnormalities, Drug-Induced, Amphetamine-Related Disorders, Mammary Neoplasms, Animal, Mammary Neoplasms, Experimental, Micronuclei, Chromosome-Defective, Peripheral Nervous System Diseases, Prostatic Neoplasms	TRUE	TRUE	1	1
CEBPB	CYP27B1	tf-gene	Experimental	PMID20584335	Carcinoma, Hepatocellular, Pulmonary Fibrosis, Brain Injuries, Brain Ischemia	Vitamin D Hydroxylation-Deficient Rickets, Type 1A, Rickets, Hypercalcemia, Polymyositis	TRUE	FALSE	1	1
CEBPB	SERPINE1	tf-gene	Experimental	Transfac	Carcinoma, Hepatocellular, Pulmonary Fibrosis, Brain Injuries, Brain Ischemia	Diabetic Nephropathies, Pre-Eclampsia, Thrombosis, Atherosclerosis, Kidney Failure, Chronic, Stomach Neoplasms, Fatty Liver, Prostatic Neoplasms, Liver Neoplasms, Autistic Disorder, Behcet Syndrome, Glomerulosclerosis, Focal Segmental, Nephrotic Syndrome, Cholestasis, Diabetes Mellitus, Experimental, Nervous System Diseases, Plasminogen Activator Inhibitor-1 Deficiency	TRUE	FALSE	1	1
CEBPB	TNFAIP6	tf-gene	Experimental	Transfac	Carcinoma, Hepatocellular, Pulmonary Fibrosis, Brain Injuries, Brain Ischemia	Arsenic Poisoning, Dermatitis, Allergic Contact, Infarction, Middle Cerebral Artery, Influenza, Human, Skin Diseases	TRUE	FALSE	1	1
CEBPB	IL1B	tf-gene	Experimental	Transfac	Carcinoma, Hepatocellular, Pulmonary Fibrosis, Brain Injuries, Brain Ischemia	Alzheimer Disease, Inflammation, Pneumonia, Pulmonary Fibrosis, Myocardial Infarction, Seizures, Stomach Neoplasms, Brain Injuries, Arthritis, Experimental, Diabetes Mellitus, Experimental, Drug-Induced Liver Injury, Fever, Hyperalgesia, Mucositis, Pleurisy, Arthritis, Rheumatoid, Multiple Sclerosis, Schizophrenia, Gastritis, Atrophic, Colitis, Ulcerative, Adenocarcinoma, Dermatomyositis, Stroke, Lung Neoplasms, Abortion, Spontaneous, Hypoglycemia, Stomach Ulcer, Dermatitis, Atopic, Anthracosis, Hypersensitivity, Osteoporosis, Postmenopausal, Bronchopulmonary Dysplasia, Muscular Diseases, Glioblastoma, Peptic Ulcer, Skin Diseases, Glomerulonephritis, Heart Failure, Myocardial Ischemia, Polymyositis, Urticaria, Breast Neoplasms, Cardiomyopathies, Colonic Neoplasms, Hemolytic-Uremic Syndrome, Leishmaniasis, Visceral, Arsenic Poisoning, Brain Ischemia, Burns, Calcinosis, Cardiomegaly, Entamoebiasis, Heart Valve Diseases, HIV Wasting Syndrome, Hyperemia, Hypotension, Kearns-Sayre Syndrome, Learning Disorders, Leishmaniasis, Cutaneous, Lethargy, Leukocytosis, Liver Cirrhosis, Experimental, Lymphopenia, Manganese Poisoning, MELAS Syndrome, Memory Disorders, MERRF Syndrome, Mitochondrial Myopathies, Necrosis, Neutropenia, Ophthalmoplegia, Chronic Progressive External, Optic Atrophy, Hereditary, Leber, Radiation Injuries, Experimental, Reperfusion Injury, Sleep Disorders	TRUE	FALSE	1	1
CEBPB	BCL2A1	tf-gene	Experimental	Transfac	Carcinoma, Hepatocellular, Pulmonary Fibrosis, Brain Injuries, Brain Ischemia	Breast Neoplasms, Esophageal Neoplasms	TRUE	FALSE	1	1
CEBPB	F7	tf-gene	Experimental	PMID20584335	Carcinoma, Hepatocellular, Pulmonary Fibrosis, Brain Injuries, Brain Ischemia	Factor VII Deficiency, Hemorrhagic Disorders, Cerebral Hemorrhage, Hemorrhage, Thromboembolism, Disseminated Intravascular Coagulation, Disease Models, Animal, Hematoma, Subdural, Acute, Hematuria, Intracranial Hemorrhages, Intracranial Hemorrhage, Traumatic, Postoperative Complications, Venous Thrombosis	TRUE	FALSE	1	1
CEBPB	SPINK1	tf-gene	Experimental	Transfac	Carcinoma, Hepatocellular, Pulmonary Fibrosis, Brain Injuries, Brain Ischemia	Tropical Calcific Pancreatitis, Hereditary pancreatitis, Pancreatitis, Pancreatitis, Chronic, Pancreatic Neoplasms	TRUE	FALSE	1	1
CEBPB	CYP2A13	tf-gene	Experimental	PMID20584335	Carcinoma, Hepatocellular, Pulmonary Fibrosis, Brain Injuries, Brain Ischemia		TRUE	FALSE	1	1
CEBPB	PTGS2	tf-gene	Experimental	Transfac	Carcinoma, Hepatocellular, Pulmonary Fibrosis, Brain Injuries, Brain Ischemia	Adenocarcinoma, Neoplasm Metastasis, Lung Neoplasms, Colonic Neoplasms, Carcinoma, Hepatocellular, Inflammation, Barrett Esophagus, Esophageal Neoplasms, Carcinoma, Renal Cell, Stomach Ulcer, Hypertension, Mouth Neoplasms, Fibrosis, Hyperalgesia, Seizures, Brain Injuries, Brain Ischemia, Diabetes Mellitus, Experimental, Reperfusion Injury, Status Epilepticus, Carcinoma, Carcinoma, Squamous Cell, Neoplasms, Colorectal Neoplasms, Breast Neoplasms, Stomach Neoplasms, Prostatic Neoplasms, Atherosclerosis, Melanoma, Pancreatic Neoplasms, Arthritis, Rheumatoid, Cholangiocarcinoma, Glioma, Cardiovascular Diseases, Adenomatous Polyposis Coli, Coronary Artery Disease, Inflammatory Bowel Diseases, Precancerous Conditions, Carcinoma, squamous cell of head and neck, Esophageal Squamous Cell Carcinoma, Autistic Disorder, Hyperglycemia, Thyroid Neoplasms, Stroke, Urinary Bladder Neoplasms, Adenocarcinoma Of Esophagus, Kidney Failure, Chronic, Leukemia, Lymphocytic, Chronic, B-Cell, Lung Diseases, Skin Neoplasms, Hyperplasia, Papilloma, Thrombosis, Colitis, Depressive Disorder, Diabetes Mellitus, Amyotrophic Lateral Sclerosis, Carcinoma, Transitional Cell, Gastroesophageal Reflux, Leukoplakia, Oral, Carcinoma in Situ, Intestinal Polyps, Lymphoma, B-Cell, Obesity, Aortic Aneurysm, Abdominal, Kidney Diseases, Lupus Erythematosus, Systemic, Oral Submucous Fibrosis, Heart Failure, Kidney Neoplasms, Leiomyosarcoma, Pancreatitis, Tongue Neoplasms, Albuminuria, Arrhythmias, Cardiac, Asphyxia Neonatorum, Asthma, Aspirin-Induced, Bone Neoplasms, Burns, Cachexia, Cardiomyopathies, Cognition Disorders, Drug-Induced Liver Injury, Drug Toxicity, Duodenal Ulcer, Edema, Glaucoma, Open-Angle, Hydronephrosis, Hyperemia, Liver Cirrhosis, Experimental, Mouth Diseases, Neoplasm Recurrence, Local, Nervous System Diseases, Neurogenic Inflammation, Pericardial Effusion, Proteinuria, Puberty, Precocious, Skin Diseases, Urinary Bladder Neck Obstruction	TRUE	TRUE	1	1
CEBPB	LDLR	tf-gene	Experimental	PMID20584335	Carcinoma, Hepatocellular, Pulmonary Fibrosis, Brain Injuries, Brain Ischemia	HYPERCHOLESTEROLEMIA, FAMILIAL, Hypercholesterolemia, Hyperlipoproteinemia Type II, Atherosclerosis, Coronary Disease, Coronary Artery Disease, Hyperlipidemias, Dyslipidemias, Non-alcoholic Fatty Liver Disease, Amyotrophic lateral sclerosis 1, Hyperplasia	TRUE	FALSE	1	1
CEBPB	S100A9	tf-gene	Experimental	Transfac	Carcinoma, Hepatocellular, Pulmonary Fibrosis, Brain Injuries, Brain Ischemia	Colonic Neoplasms, Keloid	TRUE	FALSE	1	1
CEBPB	IL6	tf-gene	Experimental	Transfac	Carcinoma, Hepatocellular, Pulmonary Fibrosis, Brain Injuries, Brain Ischemia	Diabetes Mellitus, Type 2, Heart Failure, Diabetes Mellitus, Experimental, Reperfusion Injury, Shock, Hemorrhagic, Multiple Myeloma, Arthritis, Rheumatoid, Obesity, Myocardial Infarction, Atherosclerosis, Inflammation, Prostatic Neoplasms, Stroke, Breast Neoplasms, Neoplasm Metastasis, Lupus Erythematosus, Systemic, Metabolic Syndrome X, Arthritis, Juvenile Rheumatoid, Crohn Disease, Sarcoma, Kaposi, Carcinoma, Hepatocellular, Psoriasis, Parkinson Disease, Cachexia, Obstetric Labor, Premature, Abortion, Spontaneous, Pulmonary Fibrosis, Autoimmune Diseases, Schizophrenia, Colitis, Osteoporosis, Osteoporosis, Postmenopausal, Wounds and Injuries, Leukemia, Lymphocytic, Chronic, B-Cell, Giant Lymph Node Hyperplasia, Pneumonia, Inflammatory Bowel Diseases, Ovarian Neoplasms, Cholangiocarcinoma, Myocardial Ischemia, Ischemia, Depressive Disorder, Neurodegenerative Diseases, Dermatitis, Atopic, Intracranial Arteriovenous Malformations, Glomerulonephritis, Brain Injuries, Carcinoma, Basal Cell, Liver Cirrhosis, Hypercalcemia, Seizures, Arthritis, Experimental, Autistic Disorder, Cardiomyopathies, Headache, Hemolytic-Uremic Syndrome, Liver Cirrhosis, Alcoholic, Amnesia, Brain Ischemia, Peripheral Nervous System Diseases, Acute Kidney Injury, Albuminuria, Berylliosis, Burns, Cholestasis, Drug-Induced Liver Injury, Edema, Entamoebiasis, Fever, Hepatitis, Autoimmune, Hernia, Diaphragmatic, HIV Wasting Syndrome, Hyperalgesia, Hyperoxaluria, Hyperparathyroidism, Secondary, Hypersensitivity, Hypoalbuminemia, Hypotension, Infarction, Middle Cerebral Artery, Leishmaniasis, Leishmaniasis, Visceral, Lichenoid Eruptions, Lung Injury, Meningitis, Aseptic, Mitochondrial Myopathies, Necrosis, Pleurisy, Polymyositis, Pregnancy Complications, Cardiovascular, Respiratory Hypersensitivity, Ventricular Dysfunction, Left	TRUE	TRUE	1	1
CEBPB	HSD17B8	tf-gene	Experimental	PMID20584335	Carcinoma, Hepatocellular, Pulmonary Fibrosis, Brain Injuries, Brain Ischemia		TRUE	FALSE	1	1
CEBPB	CYP19A1	tf-gene	Experimental	Transfac	Carcinoma, Hepatocellular, Pulmonary Fibrosis, Brain Injuries, Brain Ischemia	Aromatase deficiency, Breast Neoplasms, Polycystic Ovary Syndrome, Prostatic Neoplasms, Osteoporosis, Autistic Disorder, Infertility, Female, Adenocarcinoma, Sexual Infantilism, Amenorrhea, Bone Resorption, Critical Illness, Diabetes, Gestational, Esophageal Neoplasms, Fatty Liver, Fibrosis, Hypogonadism, Hypopituitarism, Ovarian Diseases, Peripheral Nervous System Diseases	TRUE	FALSE	1	1
CEBPB	MEFV	tf-gene	Experimental	Transfac	Carcinoma, Hepatocellular, Pulmonary Fibrosis, Brain Injuries, Brain Ischemia	Familial Mediterranean Fever, Familial Mediterranean Fever, Autosomal Dominant, Arthritis, Psoriatic	TRUE	FALSE	1	1
CEBPB	SAA2	tf-gene	Experimental	Transfac	Carcinoma, Hepatocellular, Pulmonary Fibrosis, Brain Injuries, Brain Ischemia		TRUE	FALSE	1	1
CEBPB	CCL3	tf-gene	Experimental	PMID20584335	Carcinoma, Hepatocellular, Pulmonary Fibrosis, Brain Injuries, Brain Ischemia	HIV Infections, Carcinoma, Hepatocellular, Brain Ischemia, Glomerulonephritis, Hypersensitivity, Inflammation, Lung Injury, Myocardial Ischemia, Pulmonary Fibrosis, Reperfusion Injury, Status Epilepticus	TRUE	TRUE	1	1
CEBPB	SOX6	tf-gene	Experimental	Transfac	Carcinoma, Hepatocellular, Pulmonary Fibrosis, Brain Injuries, Brain Ischemia		TRUE	FALSE	1	1
CEBPB	CRP	tf-gene	Experimental	Transfac	Carcinoma, Hepatocellular, Pulmonary Fibrosis, Brain Injuries, Brain Ischemia	Inflammation, Arthritis, Rheumatoid, Hypertension, Myocardial Ischemia, Cardiovascular Diseases, Atherosclerosis, Lupus Erythematosus, Systemic, Metabolic Syndrome X, Crohn Disease, Infection, Acute Coronary Syndrome, Heart Diseases, Carcinoma, Hepatocellular, Metabolic Diseases, Lung Neoplasms, Thrombosis, Heart Failure, Periodontitis, Diabetes Mellitus, Type 1, Malaria, Psoriasis, Anxiety Disorders, Diabetic Retinopathy, Meningitis, Myocarditis, Arthritis, Experimental, Hyperparathyroidism, Secondary, Hypertriglyceridemia, Leishmaniasis, Leishmaniasis, Visceral, Nephritis, Interstitial, Pasteurellaceae Infections, Substance Withdrawal Syndrome	TRUE	TRUE	1	1
CEBPB	IL10	tf-gene	Experimental	Transfac	Carcinoma, Hepatocellular, Pulmonary Fibrosis, Brain Injuries, Brain Ischemia	Sepsis, Reperfusion Injury, Prostatitis, Arthritis, Experimental, Lupus Erythematosus, Systemic, Arthritis, Rheumatoid, Colitis, Ulcerative, Inflammatory Bowel Diseases, Crohn Disease, Inflammation, Myocardial Infarction, Behcet Syndrome, Colitis, Diabetes Mellitus, Type 1, Irritable Bowel Syndrome, Lung Neoplasms, HIV Infections, Drug Hypersensitivity, Leishmaniasis, Leishmaniasis, Cutaneous, Dermatitis, Atopic, Leishmaniasis, Visceral, Carcinoma, Non-Small-Cell Lung, Glomerulonephritis, Hepatitis, Autoimmune, Brain Injuries, Prostatic Neoplasms, Enterocolitis, Dermatitis, Allergic Contact, Acute Kidney Injury, Appendicitis, Autistic Disorder, Burns, Entamoebiasis, Genetic Predisposition to Disease, Hyperalgesia, Hypersensitivity, Immediate, Liver Cirrhosis, Experimental, Mammary Neoplasms, Experimental, Mucositis, Multiple Organ Failure, Pleurisy	TRUE	FALSE	1	1
CEBPB	TNFRSF10B	tf-gene	Experimental	PMID20584335	Carcinoma, Hepatocellular, Pulmonary Fibrosis, Brain Injuries, Brain Ischemia	Carcinoma, squamous cell of head and neck, Liver Neoplasms, Experimental, Pancreatic Neoplasms	TRUE	FALSE	1	1
CEBPD	CYP2A13	tf-gene	Experimental	PMID20584335	Leukemia, Myeloid, Acute, Carcinoma, Hepatocellular, Myocardial Ischemia		TRUE	FALSE	1	1
CEBPD	IL6	tf-gene	Experimental	Transfac	Leukemia, Myeloid, Acute, Carcinoma, Hepatocellular, Myocardial Ischemia	Diabetes Mellitus, Type 2, Heart Failure, Diabetes Mellitus, Experimental, Reperfusion Injury, Shock, Hemorrhagic, Multiple Myeloma, Arthritis, Rheumatoid, Obesity, Myocardial Infarction, Atherosclerosis, Inflammation, Prostatic Neoplasms, Stroke, Breast Neoplasms, Neoplasm Metastasis, Lupus Erythematosus, Systemic, Metabolic Syndrome X, Arthritis, Juvenile Rheumatoid, Crohn Disease, Sarcoma, Kaposi, Carcinoma, Hepatocellular, Psoriasis, Parkinson Disease, Cachexia, Obstetric Labor, Premature, Abortion, Spontaneous, Pulmonary Fibrosis, Autoimmune Diseases, Schizophrenia, Colitis, Osteoporosis, Osteoporosis, Postmenopausal, Wounds and Injuries, Leukemia, Lymphocytic, Chronic, B-Cell, Giant Lymph Node Hyperplasia, Pneumonia, Inflammatory Bowel Diseases, Ovarian Neoplasms, Cholangiocarcinoma, Myocardial Ischemia, Ischemia, Depressive Disorder, Neurodegenerative Diseases, Dermatitis, Atopic, Intracranial Arteriovenous Malformations, Glomerulonephritis, Brain Injuries, Carcinoma, Basal Cell, Liver Cirrhosis, Hypercalcemia, Seizures, Arthritis, Experimental, Autistic Disorder, Cardiomyopathies, Headache, Hemolytic-Uremic Syndrome, Liver Cirrhosis, Alcoholic, Amnesia, Brain Ischemia, Peripheral Nervous System Diseases, Acute Kidney Injury, Albuminuria, Berylliosis, Burns, Cholestasis, Drug-Induced Liver Injury, Edema, Entamoebiasis, Fever, Hepatitis, Autoimmune, Hernia, Diaphragmatic, HIV Wasting Syndrome, Hyperalgesia, Hyperoxaluria, Hyperparathyroidism, Secondary, Hypersensitivity, Hypoalbuminemia, Hypotension, Infarction, Middle Cerebral Artery, Leishmaniasis, Leishmaniasis, Visceral, Lichenoid Eruptions, Lung Injury, Meningitis, Aseptic, Mitochondrial Myopathies, Necrosis, Pleurisy, Polymyositis, Pregnancy Complications, Cardiovascular, Respiratory Hypersensitivity, Ventricular Dysfunction, Left	TRUE	TRUE	1	1
CEBPD	SERPINE1	tf-gene	Experimental	Transfac	Leukemia, Myeloid, Acute, Carcinoma, Hepatocellular, Myocardial Ischemia	Diabetic Nephropathies, Pre-Eclampsia, Thrombosis, Atherosclerosis, Kidney Failure, Chronic, Stomach Neoplasms, Fatty Liver, Prostatic Neoplasms, Liver Neoplasms, Autistic Disorder, Behcet Syndrome, Glomerulosclerosis, Focal Segmental, Nephrotic Syndrome, Cholestasis, Diabetes Mellitus, Experimental, Nervous System Diseases, Plasminogen Activator Inhibitor-1 Deficiency	TRUE	FALSE	1	1
CNBP	MYC	tf-gene	Experimental	Transfac	Dystrophia myotonica 2	Burkitt Lymphoma, Carcinoma, Hepatocellular, Colonic Neoplasms, Neoplasms, Prostatic Neoplasms, Medulloblastoma, Liver Neoplasms, Neuroblastoma, Glioblastoma, Ovarian Neoplasms, Hemangiosarcoma, Neuroectodermal Tumors, Lung Neoplasms, Myelodysplastic Syndromes, Stomach Neoplasms, Cardiomyopathy, Hypertrophic, Cell Transformation, Neoplastic, Hypertrophy, Left Ventricular, Liver Neoplasms, Experimental	FALSE	TRUE	1	1
CREM	FOS	tf-gene	Experimental	Transfac	Chloracne, Dermatitis, Allergic Contact, Hypertrophy, Myocardial Infarction	Hypertension, Reperfusion Injury, Carcinoma, Hepatocellular, Breast Neoplasms, Endometriosis, Seizures, Amphetamine-Related Disorders, Amyotrophic lateral sclerosis 1, Anxiety Disorders, Brain Injuries, Cocaine-Related Disorders, Epilepsy, Fibrous Dysplasia of Bone, Hemorrhage, Hyperkinesis, Infarction, Middle Cerebral Artery, Lung Neoplasms, Nervous System Diseases, Neurotoxicity Syndromes, Status Epilepticus, Substance Withdrawal Syndrome	FALSE	TRUE	1	1
CREM	CCND1	tf-gene	Experimental	Transfac	Chloracne, Dermatitis, Allergic Contact, Hypertrophy, Myocardial Infarction	Colorectal Neoplasms, Prostatic Neoplasms, Carcinoma, Transitional Cell, Mammary Neoplasms, Experimental, Carcinoma, Breast Neoplasms, Multiple Myeloma, Carcinoma, Hepatocellular, Stomach Neoplasms, Leukemia, Lymphocytic, Chronic, B-Cell, Esophageal Neoplasms, Lung Neoplasms, Leukemia, Hyperplasia, Hyperparathyroidism, Carcinoma, Adenoid Cystic, von Hippel-Lindau Disease, Precancerous Conditions, Colonic Neoplasms, Brain Neoplasms, Kidney Neoplasms, Papilloma, Intestinal Polyps, Cecal Neoplasms, Cell Transformation, Neoplastic, Hemangiosarcoma, Mammary Neoplasms, Animal, Myocardial Ischemia, Neoplasms, Experimental, Salivary Gland Neoplasms, Urologic Neoplasms	FALSE	TRUE	1	1
E2F1	E2F2	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular		TRUE	FALSE	1	1
E2F1	TERT	tf-gene	Experimental	Transfac	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular	Lung Neoplasms, Carcinoma, Hepatocellular, Breast Neoplasms, Glioma, Dyskeratosis Congenita, Prostatic Neoplasms, Idiopathic Pulmonary Fibrosis, Urinary Bladder Neoplasms, Anemia, Aplastic, Carcinoma, Non-Small-Cell Lung, Melanoma, Cri-du-Chat Syndrome, Ovarian Neoplasms, Uterine Cervical Neoplasms, Dyskeratosis Congenita, Autosomal Dominant, Leukemia, Myelogenous, Chronic, BCR-ABL Positive, Hoyeraal Hreidarsson syndrome, DYSKERATOSIS CONGENITA, AUTOSOMAL DOMINANT, 2, Carcinoma, Basal Cell, Coronary Artery Disease, Disease Progression, Kidney Diseases, Reperfusion Injury	TRUE	TRUE	1	1
E2F1	PTPRO	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular	Liver Neoplasms, Melanoma	TRUE	FALSE	1	1
E2F1	ORC1L	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular		TRUE	FALSE	1	1
E2F1	PCSK6	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular		TRUE	FALSE	1	1
E2F1	CDKN2C	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular		TRUE	FALSE	1	1
E2F1	STMN1	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular	Carcinoma, Glioma, Prostatic Neoplasms, Breast Neoplasms, Mammary Neoplasms, Animal, Mammary Neoplasms, Experimental	TRUE	FALSE	1	1
E2F1	DUSP4	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular		TRUE	FALSE	1	1
E2F1	MAP3K5	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular	Parkinson Disease, Diabetes Mellitus, Melanoma, Cardiomyopathies, Diabetes Mellitus, Experimental, Drug-Induced Liver Injury	TRUE	FALSE	1	1
E2F1	CAV1	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular	Hypertension, Cardiomegaly, Breast Neoplasms, Neoplasm Metastasis, Prostatic Neoplasms, Glaucoma, Open-Angle, Lipodystrophy, Familial Partial, Atrial Fibrillation, Diabetes Mellitus, Experimental, Lipodystrophy, Congenital Generalized, Type 3, Ovarian Neoplasms, Stomach Neoplasms, Weight Gain	TRUE	FALSE	1	1
E2F1	TNFSF11	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular	Osteopetrosis, mild autosomal recessive form, Osteoporosis, Osteopetrosis, Alveolar Bone Loss, Chronic Periodontitis, Leukemia, Lymphocytic, Chronic, B-Cell, Hypercalcemia, Osteolysis	TRUE	FALSE	1	1
E2F1	HIST1H2AM	tf-gene	Experimental	Transfac	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular		TRUE	FALSE	1	1
E2F1	DIRAS3	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular		TRUE	FALSE	1	1
E2F1	hsa-let-7b	tf-mirna	Experimental	PMID20584335	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular	Colonic Neoplasms, Heart Failure, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Neoplasms, Neoplasms, Neoplasms, Ovarian Neoplasms, Neoplasms, Digestive System Neoplasms, Head and Neck Neoplasms, Neoplasms, Sarcoma, Kaposi, Lung Neoplasms, Melanoma, Pancreatic Neoplasms, Pituitary Neoplasms, Lymphoma, Primary Effusion, Adrenocortical Carcinoma, Neurodegenerative Diseases, Neoplasms, Carcinoma, Hepatocellular, Mouth Neoplasms, Neoplasms, Retinoblastoma, Asthma, Carcinoma, Hepatocellular, Leukemia, Myeloid, Acute, Mouth Neoplasms, Ovarian Neoplasms, Hypertrophy, Carcinoma, Renal Cell, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Pre-Eclampsia, Myelodysplastic Syndromes, Nasopharyngeal Neoplasms, Liposarcoma, Pancreatic Neoplasms, Carcinoma, Non-Small-Cell Lung, Inflammation, Colorectal Neoplasms, Endometrial Neoplasms, Pancreatic Neoplasms, Breast Neoplasms, Lung Neoplasms, Endometriosis, Cataract, Breast Neoplasms, Hepatitis C, Breast Neoplasms, Liver Neoplasms, Prostatic Neoplasms, Breast Neoplasms, Esophageal Neoplasms, Sarcoma, Ewing, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Carcinoma, Hepatocellular, Carcinoma, Non-Small-Cell Lung, Carcinoma, Non-Small-Cell Lung, Melanoma	TRUE	TRUE	0	1
E2F1	CCNA2	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular	Peripheral Nervous System Diseases	TRUE	FALSE	1	1
